LineId,StoryId,NextLineId,SpeakerCharacterId,Content,Position,IsChoice,RequiredItemIds,RequiredItemCounts,ConsumeItems,AddItemIds,AddItemCounts,背景ID,Remark,演出
S0059_001,S0059,S0059_002,卫队长辩论,“那批遗物在运输的途中就失窃了，我严重怀疑是教会动的手，你们到底把我们的遗物弄到哪里去了。”,0,false,,,,,,学院背景,,
S0059_002,S0059,S0059_003,大祭司正常,“我觉得是你们学院监守自盗的情况更加高吧，说不定现在遗物都被运到你们的仓库里藏着了。”,1,false,,,,,,学院背景,,
S0059_003,S0059,S0059_004,近侍抬手,“……我希望你们纠正一点，这些遗物都是国有的，国有。”,0,false,,,,,,学院背景,,
S0059_004,S0059,S0059_005,,尽管下水道的相关计划已经告吹，但在下水道之中意外的找到了不少遗物存在。,0,false,,,,,,学院背景,,
S0059_005,S0059,S0059_006,,虽然大多都损毁严重，但其仍然有不少价值，如今却莫名其妙缺少了一部分，导致学院与教会相互都在扯皮。,0,false,,,,,,学院背景,,
S0059_006,S0059,S0059_007,主教辩论,“我觉得大家没必要因为这个事情吵起来——既然是学院在路上弄丢的，那就学院负责找回来就好了。”,1,false,,,,,,学院背景,,
S0059_007,S0059,S0059_008,院长辩论,“要是那些遗物早就被你运走了呢？我们学院是不是还要把这部分的遗物补上？”,0,false,,,,,,学院背景,,
S0059_008,S0059,S0059_009,卫队长生气,“院长，这群人就根本没想好好谈，完全就是在推卸责任。”,0,false,,,,,,学院背景,,
S0059_009,S0059,S0059_010,大祭司正常,“你能不能少添乱，多做事，你们弄丢的东西，该负责的就是你们。”,1,false,,,,,,学院背景,,
S0059_010,S0059,END,近侍噘嘴思考,“……大人，他们好像还要吵很久，我们先出去吧。”,0,false,,,,,,学院背景,,
