LineId,StoryId,NextLineId,SpeakerCharacterId,Content,Position,IsChoice,RequiredItemIds,RequiredItemCounts,ConsumeItems,AddItemIds,AddItemCounts,背景ID,Remark,演出
S0037_001,S0037,S0037_002,,在即将结束上城区的巡视时，一个身影突然出现冲向了你。,0,false,,,,,,王城,,
S0037_002,S0037,S0037_003,,近侍并没有出手，只是拦下了这个宛如炮弹一般的身影。,0,false,,,,,,王城,,
S0037_003,S0037,S0037_004,近侍严肃,“王子殿下，注意安全。”,0,false,,,,,,王城,,
S0037_004,S0037,S0037_005,,对面一个急刹，你终于看清了来着，是王子，但似乎今天没有喝醉。,0,false,,,,,,王城,,
S0037_005,S0037,S0037_006,王子赔罪打招呼,“额，咳咳……早上好，大臣，看起来你今天气色不错。”,1,false,,,,,,王城,,
S0037_006,S0037,S0037_007,近侍撇嘴思考,“……您是怎么看出来气色的？”,0,false,,,,,,王城,,
S0037_007,S0037,S0037_008,王子赔罪,“啊啊，又搞砸了……”,1,false,,,,,,王城,,
S0037_008,S0037,S0037_009,王子赔罪,“好吧，王姐让我来道歉，外加上感谢一下二位……挽回了一些王室脸面。”,1,false,,,,,,王城,,
S0037_009,S0037,S0037_010,王子赔罪打招呼,“嗯，那个……虽然不知道我之前又干了什么，但是谢谢，喝醉的我应该还满难搞的。”,1,false,,,,,,王城,,
S0037_010,S0037,S0037_011,,王子挠了挠头，对你们二人道了谢。,0,false,,,,,,王城,,
S0037_011,S0037,END,王子赔罪,“就是不知道为什么脖子有些痛，是我摔倒撞到了吗？”,1,false,,,,,,王城,,
