LineId,StoryId,NextLineId,SpeakerCharacterId,Content,Position,IsChoice,RequiredItemIds,RequiredItemCounts,ConsumeItems,AddItemIds,AddItemCounts,背景ID,Remark,演出
S0010_001,S0010,S0010_002,,在龙哥的带领下，你们自诊所地下室出发，穿过了一条废弃却干净的下水道，进入了一个被麻布遮住的破洞口。,0,false,,,,,,下水道,,
S0010_002,S0010,S0010_003,,而在拐了几个弯后，你们从一个小仓库的铁柜之中走了出来。,0,false,,,,,,下水道,,
S0010_003,S0010,S0010_004,,在龙哥为你们打开门后，外面的集市出现在了面前——,0,false,,,,,,下水道,,
S0010_004,S0010,S0010_005,,这是一个巨大室内空间，天花板足足有十余米之高，墙壁尽管斑驳却仍然看得出它曾经的洁白与规整。,0,false,,,,,,下水道,,
S0010_005,S0010,S0010_006,,而下方则被各种摊贩与小店挤满，但却又看得出被严格的规划了分布空间。,0,false,,,,,,下水道,,
S0010_006,S0010,S0010_007,商会长正常,“这块空间在归属上属于‘遗迹’，因此这个集市事实上在性质上属于冒险者在遗迹内的内部交易。”,1,false,,,,,,下水道,,
S0010_007,S0010,S0010_008,,在一路上都显露着肉疼表情的商会长在这一刻又开始充当起了他的讲解员身份。,0,false,,,,,,下水道,,
S0010_008,S0010,S0010_009,商会长正常,“在法律层面上……所有离开遗迹的遗物，其所属权都归于王室，私自藏匿，交易，使用，都是违法行为。”,1,false,,,,,,下水道,,
S0010_009,S0010,S0010_010,商会长正常,“但在遗迹内部的交易是并不属于这一行列——”,1,false,,,,,,下水道,,
S0010_010,S0010,S0010_011,,这时，一个冒险者撞在了停在路中央的商会长身上，把他直接撞倒在地。,0,false,,,,,,下水道,,
S0010_011,S0010,S0010_012,老铁惊讶,“抱……”,0,false,,,,,,下水道,名称显示为冒险者,
S0010_012,S0010,S0010_013,,他停下扶起了商会长，刚刚准备道歉，视线就落在了你和近侍的身上。,0,false,,,,,,下水道,,
S0010_013,S0010,S0010_014,,他瞬间后退了半步，裹紧了身上衣服，然后慌慌张张的跑开了。,0,false,,,,,,下水道,,
S0010_014,S0010,S0010_015,商会长惊讶,“……真是没礼貌！我搞得我要扒了他衣服让他肉偿一样！”,1,false,,,,,,下水道,,
S0010_015,S0010,S0010_016,商会长正常,“咳，简单来说这里的人都是冒险者，所以交易被视作了在探索中的冒险者物资交换与补给。”,1,false,,,,,,下水道,,
S0010_016,S0010,S0010_017,商会长正常,“只是因为这里出入口很多……所以被用来……这是不能明说的了。”,1,false,,,,,,下水道,,
S0010_017,S0010,S0010_018,商会长正常,“哦，大臣阁下，想必您已经参观了那么多，肯定已经理解，为什么商会是如此重要了吧~”,1,false,,,,,,下水道,,
S0010_018,S0010,S0010_019,龙面具正常,“你能不能出去再说？不要在路中间当靶子。”,0,false,,,,,,下水道,,
S0010_019,S0010,END,,话音刚落，商会长又被撞倒了……,0,false,,,,,,下水道,,
